3.0	0.0	9728.0	0.0	-229.0	-39.0	0.0	226.0	43.0	1356.0	1350.0	1350.0	1356.0	
3.0	0.0	9744.0	0.0	-224.0	-39.0	-1.0	225.0	42.0	1355.0	1351.0	1352.0	1356.0	
3.0	0.0	9728.0	0.0	-217.0	-41.0	0.0	220.0	42.0	1355.0	1352.0	1352.0	1356.0	
3.0	0.0	9720.0	0.0	-231.0	-36.0	1.0	226.0	40.0	1356.0	1350.0	1351.0	1357.0	
3.0	0.0	9712.0	0.0	-225.0	-37.0	0.0	223.0	42.0	1355.0	1351.0	1352.0	1356.0	
3.0	0.0	9668.0	0.0	-227.0	-31.0	-1.0	226.0	34.0	1357.0	1352.0	1351.0	1356.0	
3.0	0.0	9760.0	0.0	-219.0	-45.0	1.0	219.0	44.0	1354.0	1351.0	1353.0	1357.0	
3.0	0.0	9784.0	0.0	-227.0	-38.0	-1.0	225.0	42.0	1356.0	1351.0	1351.0	1357.0	
3.0	0.0	9740.0	0.0	-237.0	-23.0	-1.0	231.0	32.0	1358.0	1351.0	1349.0	1356.0	
3.0	0.0	9768.0	0.0	-218.0	-44.0	0.0	222.0	42.0	1354.0	1351.0	1354.0	1356.0	
3.0	0.0	9812.0	0.0	-209.0	-55.0	0.0	213.0	53.0	1353.0	1351.0	1354.0	1357.0	
3.0	0.0	9796.0	0.0	-223.0	-37.0	0.0	219.0	44.0	1357.0	1351.0	1350.0	1356.0	
3.0	0.0	9836.0	0.0	-205.0	-54.0	-1.0	209.0	51.0	1354.0	1351.0	1354.0	1356.0	
3.0	0.0	9784.0	0.0	-211.0	-47.0	0.0	209.0	52.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9824.0	0.0	-222.0	-37.0	-1.0	221.0	39.0	1357.0	1351.0	1351.0	1357.0	
3.0	0.0	9836.0	0.0	-217.0	-44.0	-1.0	218.0	45.0	1355.0	1351.0	1353.0	1357.0	
3.0	0.0	9800.0	0.0	-206.0	-48.0	0.0	210.0	48.0	1354.0	1352.0	1354.0	1356.0	
3.0	0.0	9844.0	0.0	-215.0	-43.0	-1.0	210.0	48.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9664.0	0.0	-227.0	-37.0	2.0	225.0	40.0	1358.0	1351.0	1350.0	1357.0	
3.0	0.0	9716.0	0.0	-246.0	-15.0	-1.0	239.0	24.0	1360.0	1351.0	1348.0	1356.0	
3.0	0.0	9756.0	0.0	-239.0	-24.0	-1.0	242.0	23.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9672.0	0.0	-243.0	-24.0	-1.0	242.0	25.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9716.0	0.0	-248.0	-16.0	-1.0	246.0	21.0	1357.0	1352.0	1351.0	1357.0	
3.0	0.0	9736.0	0.0	-231.0	-29.0	-1.0	237.0	26.0	1354.0	1352.0	1354.0	1356.0	
3.0	0.0	9708.0	0.0	-243.0	-23.0	0.0	241.0	25.0	1356.0	1351.0	1351.0	1357.0	
3.0	0.0	9676.0	0.0	-229.0	-33.0	-1.0	230.0	35.0	1354.0	1352.0	1354.0	1356.0	
3.0	0.0	9716.0	0.0	-240.0	-23.0	1.0	235.0	29.0	1357.0	1351.0	1351.0	1357.0	
3.0	0.0	9668.0	0.0	-240.0	-26.0	0.0	238.0	28.0	1356.0	1351.0	1351.0	1357.0	
3.0	0.0	9684.0	0.0	-244.0	-22.0	1.0	244.0	24.0	1357.0	1351.0	1350.0	1356.0	
3.0	0.0	9700.0	0.0	-245.0	-19.0	0.0	243.0	23.0	1356.0	1351.0	1351.0	1356.0	
3.0	0.0	9696.0	0.0	-232.0	-37.0	0.0	236.0	33.0	1353.0	1350.0	1353.0	1356.0	
3.0	0.0	9640.0	0.0	-233.0	-36.0	0.0	233.0	38.0	1354.0	1350.0	1352.0	1356.0	
3.0	0.0	9640.0	0.0	-243.0	-25.0	0.0	238.0	32.0	1357.0	1350.0	1349.0	1356.0	
3.0	0.0	9744.0	0.0	-244.0	-25.0	0.0	244.0	26.0	1356.0	1350.0	1350.0	1356.0	
3.0	0.0	9764.0	0.0	-239.0	-27.0	0.0	240.0	30.0	1355.0	1351.0	1352.0	1356.0	
3.0	0.0	9824.0	0.0	-223.0	-40.0	0.0	231.0	36.0	1353.0	1351.0	1354.0	1356.0	
3.0	0.0	9896.0	0.0	-220.0	-45.0	0.0	222.0	45.0	1353.0	1351.0	1354.0	1356.0	
3.0	0.0	9860.0	0.0	-214.0	-49.0	0.0	217.0	49.0	1354.0	1351.0	1353.0	1356.0	
3.0	0.0	9820.0	0.0	-211.0	-52.0	0.0	209.0	55.0	1354.0	1351.0	1353.0	1356.0	
3.0	0.0	9748.0	0.0	-228.0	-40.0	-1.0	222.0	47.0	1358.0	1351.0	1350.0	1357.0	
3.0	0.0	9800.0	0.0	-219.0	-49.0	-1.0	220.0	50.0	1355.0	1351.0	1353.0	1357.0	
3.0	0.0	9808.0	0.0	-206.0	-59.0	-1.0	211.0	57.0	1354.0	1352.0	1355.0	1357.0	
3.0	0.0	9816.0	0.0	-215.0	-54.0	-1.0	211.0	58.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9784.0	0.0	-221.0	-47.0	-1.0	219.0	52.0	1357.0	1351.0	1351.0	1357.0	
3.0	0.0	9788.0	0.0	-224.0	-44.0	0.0	223.0	47.0	1357.0	1351.0	1351.0	1357.0	
3.0	0.0	9860.0	0.0	-219.0	-49.0	1.0	222.0	49.0	1355.0	1351.0	1353.0	1357.0	
3.0	0.0	9708.0	0.0	-207.0	-60.0	0.0	210.0	59.0	1353.0	1351.0	1355.0	1356.0	
3.0	0.0	9792.0	0.0	-204.0	-62.0	0.0	204.0	64.0	1354.0	1351.0	1353.0	1356.0	
3.0	0.0	9800.0	0.0	-213.0	-55.0	0.0	210.0	59.0	1356.0	1351.0	1351.0	1356.0	
3.0	0.0	9788.0	0.0	-208.0	-57.0	0.0	209.0	59.0	1355.0	1351.0	1352.0	1356.0	
3.0	0.0	9776.0	0.0	-199.0	-62.0	0.0	202.0	62.0	1354.0	1351.0	1353.0	1356.0	
3.0	0.0	9756.0	0.0	-207.0	-57.0	0.0	205.0	60.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9756.0	0.0	-204.0	-62.0	0.0	203.0	64.0	1355.0	1351.0	1353.0	1357.0	
3.0	0.0	9704.0	0.0	-208.0	-55.0	0.0	207.0	58.0	1356.0	1351.0	1351.0	1356.0	
3.0	0.0	9724.0	0.0	-210.0	-54.0	0.0	211.0	55.0	1356.0	1351.0	1352.0	1356.0	
3.0	0.0	9812.0	0.0	-212.0	-53.0	0.0	210.0	56.0	1355.0	1351.0	1352.0	1356.0	
3.0	0.0	9796.0	0.0	-213.0	-51.0	-1.0	210.0	55.0	1356.0	1351.0	1352.0	1356.0	
3.0	0.0	9868.0	0.0	-212.0	-52.0	0.0	213.0	53.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9856.0	0.0	-217.0	-46.0	0.0	213.0	52.0	1356.0	1351.0	1352.0	1356.0	
