3.0	0.0	9844.0	0.0	-225.0	-38.0	0.0	220.0	43.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9860.0	0.0	-221.0	-41.0	0.0	224.0	41.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9844.0	0.0	-219.0	-43.0	0.0	220.0	44.0	1355.0	1351.0	1353.0	1356.0	
3.0	0.0	9812.0	0.0	-220.0	-46.0	0.0	220.0	47.0	1355.0	1351.0	1353.0	1357.0	
3.0	0.0	9824.0	0.0	-231.0	-36.0	0.0	229.0	40.0	1357.0	1351.0	1350.0	1357.0	
3.0	0.0	9740.0	0.0	-226.0	-39.0	1.0	228.0	39.0	1355.0	1351.0	1352.0	1356.0	
3.0	0.0	9740.0	0.0	-226.0	-41.0	3.0	226.0	42.0	1355.0	1350.0	1352.0	1356.0	
3.0	0.0	9764.0	0.0	-238.0	-30.0	1.0	234.0	36.0	1357.0	1350.0	1350.0	1356.0	
3.0	0.0	9764.0	0.0	-232.0	-33.0	0.0	232.0	36.0	1355.0	1351.0	1351.0	1356.0	
3.0	0.0	9788.0	0.0	-223.0	-42.0	0.0	225.0	42.0	1354.0	1351.0	1353.0	1356.0	
3.0	0.0	9696.0	0.0	-222.0	-41.0	0.0	223.0	43.0	1355.0	1351.0	1352.0	1356.0	
3.0	0.0	9812.0	0.0	-213.0	-47.0	0.0	216.0	47.0	1354.0	1351.0	1353.0	1356.0	
3.0	0.0	9740.0	0.0	-201.0	-58.0	0.0	206.0	55.0	1353.0	1351.0	1355.0	1356.0	
3.0	0.0	9780.0	0.0	-213.0	-49.0	0.0	208.0	55.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9792.0	0.0	-210.0	-51.0	0.0	211.0	53.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9772.0	0.0	-216.0	-47.0	0.0	214.0	51.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9828.0	0.0	-216.0	-47.0	0.0	216.0	49.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9748.0	0.0	-203.0	-63.0	0.0	207.0	60.0	1354.0	1351.0	1355.0	1357.0	
3.0	0.0	9716.0	0.0	-215.0	-55.0	0.0	211.0	59.0	1356.0	1351.0	1352.0	1357.0	
3.0	0.0	9728.0	0.0	-211.0	-58.0	0.0	213.0	57.0	1355.0	1351.0	1352.0	1357.0	
3.0	0.0	9692.0	0.0	-223.0	-47.0	0.0	222.0	50.0	1357.0	1351.0	1351.0	1357.0	
3.0	0.0	9512.0	0.0	-241.0	-34.0	0.0	236.0	40.0	1359.0	1351.0	1349.0	1357.0	
3.0	0.0	9728.0	0.0	-240.0	-29.0	1.0	241.0	32.0	1357.0	1352.0	1351.0	1356.0	
3.0	0.0	9652.0	0.0	-230.0	-41.0	0.0	234.0	38.0	1354.0	1351.0	1353.0	1357.0	
3.0	0.0	9596.0	0.0	-233.0	-43.0	0.0	232.0	44.0	1355.0	1351.0	1353.0	1357.0	
3.0	0.0	9676.0	0.0	-230.0	-37.0	0.0	232.0	40.0	1356.0	1352.0	1352.0	1356.0	
3.0	0.0	9704.0	0.0	-233.0	-37.0	0.0	230.0	41.0	1356.0	1351.0	1352.0	1356.0	
3.0	0.0	9568.0	0.0	-221.0	-46.0	0.0	225.0	45.0	1354.0	1351.0	1353.0	1356.0	
3.0	0.0	9784.0	0.0	-233.0	-32.0	-1.0	226.0	41.0	1357.0	1351.0	1351.0	1356.0	
3.0	0.0	9756.0	0.0	-233.0	-34.0	2.0	234.0	35.0	1357.0	1351.0	1351.0	1357.0	
3.0	0.0	9776.0	0.0	-239.0	-25.0	2.0	237.0	30.0	1357.0	1351.0	1350.0	1356.0	
3.0	0.0	9816.0	0.0	-242.0	-25.0	2.0	243.0	26.0	1356.0	1350.0	1350.0	1356.0	
3.0	0.0	9832.0	0.0	-222.0	-44.0	0.0	229.0	40.0	1352.0	1351.0	1355.0	1356.0	
3.0	0.0	9856.0	0.0	-217.0	-45.0	0.0	219.0	46.0	1353.0	1351.0	1353.0	1356.0	
3.0	0.0	9852.0	0.0	-214.0	-53.0	-1.0	216.0	51.0	1354.0	1351.0	1353.0	1357.0	
3.0	0.0	9792.0	0.0	-210.0	-53.0	2.0	211.0	55.0	1354.0	1351.0	1353.0	1356.0	
3.0	0.0	9804.0	0.0	-213.0	-47.0	1.0	213.0	50.0	1356.0	1351.0	1351.0	1356.0	
3.0	0.0	9784.0	0.0	-212.0	-54.0	2.0	213.0	53.0	1354.0	1350.0	1352.0	1356.0	
3.0	0.0	9784.0	0.0	-217.0	-44.0	2.0	218.0	47.0	1356.0	1351.0	1350.0	1356.0	
3.0	0.0	9772.0	0.0	-221.0	-39.0	1.0	221.0	42.0	1356.0	1351.0	1351.0	1356.0	
