10000400	0.30168480	0.99843301	-10.01066780	-0.00022062	0.00016134	0.00027251	-6.70508337	23.88204002	38.49948120 
10014008	0.27534723	1.00801026	-10.07531452	0.00031202	0.00122663	0.00080515	-6.70508337	23.88204002	38.49948120 
10027592	0.30647344	1.03195357	-10.05376529	-0.00022062	-0.00090394	0.00027251	-6.70508337	23.88204002	38.49948120 
10041208	0.30647344	1.03195357	-10.05376529	-0.00022062	-0.00090394	0.00027251	-6.70508337	23.88204002	38.49948120 
10054848	0.28492450	0.97927837	-10.09207439	-0.00022062	-0.00090394	-0.00026013	-7.11361074	24.73049354	37.05117416 
10068508	0.25858697	1.00082731	-10.03939914	-0.00075326	-0.00037130	0.00187043	-7.11361074	24.73049354	37.05117416 
10082144	0.25858697	1.00082731	-10.03939914	-0.00075326	-0.00037130	0.00187043	-7.11361074	24.73049354	37.05117416 
10095796	0.27534723	1.00561594	-10.11601734	0.00031202	-0.00037130	-0.00026013	-7.11361074	24.73049354	37.05117416 
10109440	0.24661533	1.01998186	-10.02742767	-0.00075326	-0.00090394	0.00027251	-7.11361074	24.73049354	37.05117416 
10123072	0.24661533	1.01998186	-10.02742767	-0.00075326	-0.00090394	0.00027251	-7.11361074	24.73049354	37.05117416 
10136720	0.28253019	0.98406705	-10.09925746	0.00084466	-0.00090394	0.00080515	-7.11361074	24.73049354	37.05117416 
10150340	0.28731884	1.02955913	-10.06573677	-0.00075326	0.00016134	-0.00026013	-7.11361074	24.73049354	37.05117416 
10163992	0.28731884	1.02955913	-10.06573677	-0.00075326	0.00016134	-0.00026013	-7.11361074	24.73049354	37.05117416 
10177648	0.27295291	1.00082731	-10.09207439	-0.00022062	-0.00037130	0.00027251	-6.09229326	24.94260597	38.64430999 
10191284	0.24182670	1.00322163	-10.07052516	0.00031202	-0.00037130	0.00080515	-6.09229326	24.94260597	38.64430999 
10204884	0.24182670	1.00322163	-10.07052516	0.00031202	-0.00037130	0.00080515	-6.09229326	24.94260597	38.64430999 
10218484	0.28492450	1.00561594	-10.07052516	-0.00075326	-0.00037130	0.00027251	-6.09229326	24.94260597	38.64430999 
10232128	0.30407910	1.00322163	-10.08249664	-0.00022062	-0.00090394	0.00133779	-6.09229326	24.94260597	38.64430999 
10245748	0.29450180	1.01279890	-10.04658222	0.00031202	-0.00143658	0.00133779	-6.09229326	24.94260597	38.64430999 
10259348	0.29450180	1.01279890	-10.04658222	0.00031202	-0.00143658	0.00133779	-6.09229326	24.94260597	38.64430999 
10272964	0.27774155	0.99603862	-10.03221607	0.00084466	-0.00037130	0.00027251	-6.09229326	24.94260597	38.64430999 
10286584	0.27055857	1.00082731	-10.12320041	-0.00022062	0.00069398	0.00080515	-8.95197963	24.51838111	37.77532577 
10300200	0.27055857	1.00082731	-10.12320041	-0.00022062	0.00069398	0.00080515	-8.95197963	24.51838111	37.77532577 
10313820	0.27534723	0.98406705	-10.06813144	-0.00022062	-0.00037130	0.00240307	-8.95197963	24.51838111	37.77532577 
10327464	0.25858697	1.01998186	-10.05615997	0.00084466	-0.00143658	0.00027251	-8.95197963	24.51838111	37.77532577 
10341076	0.25858697	1.01998186	-10.05615997	0.00084466	-0.00143658	0.00027251	-8.95197963	24.51838111	37.77532577 
10354708	0.28971317	1.02237617	-10.15911579	0.00084466	0.00069398	0.00027251	-8.95197963	24.51838111	37.77532577 
10368356	0.29689612	1.01998186	-10.12798881	-0.00075326	-0.00090394	0.00027251	-8.95197963	24.51838111	37.77532577 
10382000	0.29689612	1.01998186	-10.12798881	-0.00075326	-0.00090394	0.00027251	-8.95197963	24.51838111	37.77532577 
10395640	0.28971317	1.00082731	-10.07052516	-0.00075326	-0.00090394	0.00133779	-8.95197963	24.51838111	37.77532577 
10409312	0.28013586	1.00082731	-10.11362361	-0.00022062	-0.00037130	0.00080515	-8.95197963	24.51838111	37.77532577 
10422948	0.28013586	1.00082731	-10.11362361	-0.00022062	-0.00037130	0.00080515	-8.95197963	24.51838111	37.77532577 
10436596	0.30886774	0.99364433	-10.07531452	-0.00022062	-0.00037130	0.00080515	-6.90934705	24.94260597	37.77532577 
10450256	0.29929044	1.00322163	-10.08728599	0.00031202	0.00016134	0.00027251	-6.90934705	24.94260597	37.77532577 
10463860	0.29929044	1.00322163	-10.08728599	0.00031202	0.00016134	0.00027251	-6.90934705	24.94260597	37.77532577 
10477440	0.28013586	0.97688407	-10.01066780	-0.00075326	-0.00037130	0.00080515	-6.90934705	24.94260597	37.77532577 
10491076	0.28253019	1.01998186	-10.09207439	-0.00022062	-0.00037130	-0.00026013	-6.90934705	24.94260597	37.77532577 
10504740	0.28253019	1.01998186	-10.09207439	-0.00022062	-0.00037130	-0.00026013	-6.90934705	24.94260597	37.77532577 
10518380	0.29929044	1.01279890	-10.05376529	-0.00128591	-0.00037130	-0.00026013	-6.90934705	24.94260597	37.77532577 
10532048	0.26337561	0.99125003	-10.08010292	0.00031202	0.00016134	0.00080515	-6.90934705	24.94260597	37.77532577 
10545640	0.29450180	0.98167266	-10.09446907	-0.00022062	-0.00090394	0.00027251	-7.72639942	24.09415245	38.06499099 
10559240	0.29450180	0.98167266	-10.09446907	-0.00022062	-0.00090394	0.00027251	-7.72639942	24.09415245	38.06499099 
10572872	0.28253019	1.00561594	-10.10165214	-0.00022062	0.00016134	-0.00026013	-7.72639942	24.09415245	38.06499099 
10586508	0.27055857	0.97688407	-10.09686279	0.00084466	0.00069398	-0.00026013	-7.72639942	24.09415245	38.06499099 
10600096	0.27055857	0.97688407	-10.09686279	0.00084466	0.00069398	-0.00026013	-7.72639942	24.09415245	38.06499099 
10613680	0.24182670	1.01519322	-10.12798881	0.00031202	-0.00037130	0.00080515	-7.72639942	24.09415245	38.06499099 
10627292	0.26576993	1.02237617	-10.14235496	-0.00022062	-0.00037130	0.00080515	-7.72639942	24.09415245	38.06499099 
10640932	0.26576993	1.02237617	-10.14235496	-0.00022062	-0.00037130	0.00080515	-7.72639942	24.09415245	38.06499099 
10654540	0.29210748	1.01519322	-10.06813144	0.00084466	-0.00143658	0.00080515	-7.72639942	24.09415245	38.06499099 
10668152	0.28253019	0.99843301	-10.11841201	-0.00022062	-0.00090394	0.00080515	-7.11361074	23.45781135	36.76151275 
10681788	0.28253019	0.99843301	-10.11841201	-0.00022062	-0.00090394	0.00080515	-7.11361074	23.45781135	36.76151275 
10695412	0.27055857	0.97927837	-10.05855369	0.00031202	0.00016134	0.00080515	-7.11361074	23.45781135	36.76151275 
10709000	0.27055857	0.99364433	-10.02503299	0.00084466	-0.00037130	0.00080515	-7.11361074	23.45781135	36.76151275 
10722612	0.27055857	0.99364433	-10.02503299	0.00084466	-0.00037130	0.00080515	-7.11361074	23.45781135	36.76151275 
10736212	0.25379829	1.01040458	-10.05376529	-0.00075326	-0.00143658	0.00027251	-7.11361074	23.45781135	36.76151275 
10749836	0.27295291	1.02955913	-10.04179382	-0.00022062	-0.00037130	0.00027251	-7.11361074	23.45781135	36.76151275 
10763488	0.27295291	1.02955913	-10.04179382	-0.00022062	-0.00037130	0.00027251	-7.11361074	23.45781135	36.76151275 
10777136	0.23224940	1.07026267	-10.00348472	-0.00022062	-0.00143658	0.00080515	-7.11361074	23.45781135	36.76151275 
10790776	0.29450180	1.01279890	-10.04179382	-0.00022062	0.00016134	0.00080515	-8.13492679	24.94260597	37.19600296 
10804388	0.29450180	1.01279890	-10.04179382	-0.00022062	0.00016134	0.00080515	-8.13492679	24.94260597	37.19600296 
10818024	0.28492450	1.05829107	-10.08489131	-0.00022062	-0.00196922	0.00027251	-8.13492679	24.94260597	37.19600296 
10831664	0.26098129	1.02716481	-10.02742767	-0.00128591	-0.00090394	0.00027251	-8.13492679	24.94260597	37.19600296 
10845320	0.25619263	0.98406705	-10.10404586	-0.00075326	-0.00143658	0.00027251	-8.13492679	24.94260597	37.19600296 
10858980	0.25619263	0.98406705	-10.10404586	-0.00075326	-0.00143658	0.00027251	-8.13492679	24.94260597	37.19600296 
10872608	0.25140399	1.02477049	-10.07052516	0.00137730	0.00069398	0.00080515	-8.13492679	24.94260597	37.19600296 
10886200	0.28253019	1.05110812	-10.14953804	-0.00075326	-0.00090394	0.00080515	-8.13492679	24.94260597	37.19600296 
10899852	0.28253019	1.05110812	-10.14953804	-0.00075326	-0.00090394	0.00080515	-8.13492679	24.94260597	37.19600296 
10913504	0.25858697	0.99364433	-10.11841201	0.00031202	-0.00090394	-0.00026013	-8.13492679	24.94260597	37.19600296 
10927128	0.30647344	1.01758754	-10.07052516	0.00031202	-0.00196922	0.00080515	-6.09229326	23.66992378	37.19600296 
10940748	0.30647344	1.01758754	-10.07052516	0.00031202	-0.00196922	0.00080515	-6.09229326	23.66992378	37.19600296 
10954372	0.27774155	1.01758754	-10.12559509	0.00137730	-0.00037130	-0.00026013	-6.09229326	23.66992378	37.19600296 
10967996	0.30647344	0.99364433	-10.08967971	-0.00022062	-0.00090394	0.00027251	-6.09229326	23.66992378	37.19600296 
10981632	0.30647344	0.99364433	-10.08967971	-0.00022062	-0.00090394	0.00027251	-6.09229326	23.66992378	37.19600296 
10995276	0.26337561	1.01758754	-10.10644054	-0.00128591	0.00016134	0.00080515	-6.09229326	23.66992378	37.19600296 
11008916	0.26337561	0.99125003	-10.07770824	0.00084466	0.00069398	0.00080515	-6.09229326	23.66992378	37.19600296 
11022512	0.26337561	0.99125003	-10.07770824	0.00084466	0.00069398	0.00080515	-6.09229326	23.66992378	37.19600296 
11036108	0.26337561	0.95772943	-10.04418754	0.00031202	-0.00143658	0.00080515	-6.09229326	23.66992378	37.19600296 
11049716	0.28731884	1.02237617	-10.04179382	-0.00075326	0.00016134	0.00133779	-7.72639942	23.24569892	37.77532577 
11063344	0.28731884	1.02237617	-10.04179382	-0.00075326	0.00016134	0.00133779	-7.72639942	23.24569892	37.77532577 
11077008	0.25619263	1.02477049	-10.05376529	0.00084466	-0.00037130	0.00027251	-7.72639942	23.24569892	37.77532577 
11090604	0.30168480	0.99603862	-10.07052516	0.00084466	-0.00090394	-0.00026013	-7.72639942	23.24569892	37.77532577 
11104204	0.30168480	0.99603862	-10.07052516	0.00084466	-0.00090394	-0.00026013	-7.72639942	23.24569892	37.77532577 
11117820	0.28253019	1.00322163	-10.07770824	0.00031202	-0.00090394	0.00133779	-7.72639942	23.24569892	37.77532577 
11131448	0.24661533	1.00801026	-10.07770824	-0.00022062	-0.00037130	0.00027251	-7.72639942	23.24569892	37.77532577 
11145060	0.28731884	1.01519322	-10.10883426	0.00031202	0.00175927	0.00080515	-7.72639942	23.24569892	37.77532577 
11158664	0.28731884	1.01519322	-10.10883426	0.00031202	0.00175927	0.00080515	-7.72639942	23.24569892	37.77532577 
11172296	0.31605074	0.97927837	-10.15911579	-0.00075326	-0.00037130	-0.00026013	-7.93066358	24.30626487	37.92015838 
11185924	0.29689612	1.02237617	-10.08728599	0.00031202	0.00122663	0.00080515	-7.93066358	24.30626487	37.92015838 
11199524	0.29689612	1.02237617	-10.08728599	0.00031202	0.00122663	0.00080515	-7.93066358	24.30626487	37.92015838 
11213124	0.26098129	0.98885564	-10.06813144	-0.00022062	0.00016134	0.00133779	-7.93066358	24.30626487	37.92015838 
11226748	0.28492450	0.98885564	-10.08249664	-0.00022062	-0.00143658	0.00080515	-7.93066358	24.30626487	37.92015838 
11240376	0.28492450	0.98885564	-10.08249664	-0.00022062	-0.00143658	0.00080515	-7.93066358	24.30626487	37.92015838 
11254020	0.25379829	0.98646135	-10.04658222	-0.00075326	0.00069398	0.00080515	-7.93066358	24.30626487	37.92015838 
11267644	0.29689612	0.96491250	-10.03700542	0.00084466	-0.00037130	0.00080515	-7.93066358	24.30626487	37.92015838 
11281220	0.29689612	0.96491250	-10.03700542	0.00084466	-0.00037130	0.00080515	-7.93066358	24.30626487	37.92015838 
11294816	0.26576993	1.01758754	-10.14235496	-0.00181855	-0.00196922	0.00133779	-6.90934705	24.94260597	36.61668014 
11308504	0.23703804	1.03195357	-10.05137062	-0.00022062	-0.00090394	0.00027251	-6.90934705	24.94260597	36.61668014 
11322128	0.23703804	1.03195357	-10.05137062	-0.00022062	-0.00090394	0.00027251	-6.90934705	24.94260597	36.61668014 
11335756	0.31844506	0.99603862	-9.98672389	0.00031202	-0.00037130	0.00027251	-6.90934705	24.94260597	36.61668014 
11349352	0.27534723	0.99364433	-10.08489131	0.00031202	-0.00037130	0.00080515	-6.90934705	24.94260597	36.61668014 
11362960	0.27534723	0.99364433	-10.08489131	0.00031202	-0.00037130	0.00080515	-6.90934705	24.94260597	36.61668014 
